lmo_Latn,arb_Arab_sib,0.6127450980392157,0.5706240094505859
ita_Latn,arb_Arab_sib,0.7549019607843137,0.7075594113111047
fur_Latn,arb_Arab_sib,0.6323529411764706,0.5741246100082348
scn_Latn,arb_Arab_sib,0.6519607843137255,0.5899505915812471
srd_Latn,arb_Arab_sib,0.6470588235294118,0.5853523282852685
vec_Latn,arb_Arab_sib,0.7352941176470589,0.6883818608937915
azb_Arab,arb_Arab_sib,0.5833333333333334,0.5149311928535022
azj_Latn,arb_Arab_sib,0.6715686274509803,0.6265407912462095
tur_Latn,arb_Arab_sib,0.7009803921568627,0.6587753140449495
kmr_Latn,arb_Arab_sib,0.3627450980392157,0.26523764975308584
ckb_Arab,arb_Arab_sib,0.23039215686274508,0.11063748385782494
nno_Latn,arb_Arab_sib,0.7549019607843137,0.7222709233347079
nob_Latn,arb_Arab_sib,0.7205882352941176,0.6789288468935558
lim_Latn,arb_Arab_sib,0.5980392156862745,0.542765069742804
ltz_Latn,arb_Arab_sib,0.6568627450980392,0.6154078885844596
nld_Latn,arb_Arab_sib,0.7696078431372549,0.7354172586690603
lvs_Latn,arb_Arab_sib,0.6666666666666666,0.6247764495890832
ltg_Latn,arb_Arab_sib,0.5343137254901961,0.4593844143495461
acm_Arab,arb_Arab_sib,0.7647058823529411,0.7065368716088994
acq_Arab,arb_Arab_sib,0.7647058823529411,0.7171319655044173
aeb_Arab,arb_Arab_sib,0.7450980392156863,0.712021924454695
ajp_Arab,arb_Arab_sib,0.7352941176470589,0.677370983376876
apc_Arab,arb_Arab_sib,0.7549019607843137,0.705414906655241
arb_Arab,arb_Arab_sib,0.7745098039215687,0.727347197188374
ars_Arab,arb_Arab_sib,0.7696078431372549,0.7257355985697665
ary_Arab,arb_Arab_sib,0.7156862745098039,0.6666490361375786
arz_Arab,arb_Arab_sib,0.7794117647058824,0.7364279304070382
kab_Latn,arb_Arab_sib,0.22058823529411764,0.1226633683776541
lij_Latn,arb_Arab_sib,0.6323529411764706,0.5566036034618385
oci_Latn,arb_Arab_sib,0.7107843137254902,0.6546994905436527
yue_Hant,arb_Arab_sib,0.7549019607843137,0.720812841546558
zho_Hans,arb_Arab_sib,0.7647058823529411,0.7278971632484703
zho_Hant,arb_Arab_sib,0.7450980392156863,0.7132420226130554
eng_Latn,arb_Arab_sib,0.7843137254901961,0.7345412544162893
glg_Latn,arb_Arab_sib,0.7549019607843137,0.7302863149131477
spa_Latn,arb_Arab_sib,0.7794117647058824,0.7407287454406966
por_Latn,arb_Arab_sib,0.7696078431372549,0.7261600025719398
nso_Latn,arb_Arab_sib,0.3382352941176471,0.2754672788383034
sot_Latn,arb_Arab_sib,0.36764705882352944,0.3093552677816552
