lmo_Latn,zho_Hans_sib,0.6519607843137255,0.6369896268553827
ita_Latn,zho_Hans_sib,0.7941176470588235,0.7591332148475004
fur_Latn,zho_Hans_sib,0.6274509803921569,0.6215406509269407
scn_Latn,zho_Hans_sib,0.6764705882352942,0.6432821778011562
srd_Latn,zho_Hans_sib,0.6764705882352942,0.6742981909115147
vec_Latn,zho_Hans_sib,0.7450980392156863,0.7036532515103945
azb_Arab,zho_Hans_sib,0.5784313725490197,0.5563716586507155
azj_Latn,zho_Hans_sib,0.7303921568627451,0.7121475554655278
tur_Latn,zho_Hans_sib,0.7303921568627451,0.7144316538086756
kmr_Latn,zho_Hans_sib,0.36764705882352944,0.30810108654563606
ckb_Arab,zho_Hans_sib,0.25980392156862747,0.11282958887046741
nno_Latn,zho_Hans_sib,0.7941176470588235,0.7593963375782679
nob_Latn,zho_Hans_sib,0.7450980392156863,0.7037235634500849
lim_Latn,zho_Hans_sib,0.6274509803921569,0.6001342685834663
ltz_Latn,zho_Hans_sib,0.6421568627450981,0.6155074231427086
nld_Latn,zho_Hans_sib,0.7794117647058824,0.7713049222401352
lvs_Latn,zho_Hans_sib,0.6568627450980392,0.6402423254206198
ltg_Latn,zho_Hans_sib,0.5588235294117647,0.5161569545654766
acm_Arab,zho_Hans_sib,0.7450980392156863,0.6911249737378905
acq_Arab,zho_Hans_sib,0.7401960784313726,0.698921534628516
aeb_Arab,zho_Hans_sib,0.75,0.7347049442391241
ajp_Arab,zho_Hans_sib,0.7205882352941176,0.6796803613403697
apc_Arab,zho_Hans_sib,0.7205882352941176,0.6877368097828258
arb_Arab,zho_Hans_sib,0.7450980392156863,0.7081772998650201
ars_Arab,zho_Hans_sib,0.7549019607843137,0.7191572245180158
ary_Arab,zho_Hans_sib,0.6617647058823529,0.6217767089354603
arz_Arab,zho_Hans_sib,0.7647058823529411,0.7336463740352993
kab_Latn,zho_Hans_sib,0.30392156862745096,0.14785734437659956
lij_Latn,zho_Hans_sib,0.6617647058823529,0.6432299311827308
oci_Latn,zho_Hans_sib,0.7598039215686274,0.7325489935884504
yue_Hant,zho_Hans_sib,0.8578431372549019,0.8455227368288475
zho_Hans,zho_Hans_sib,0.8431372549019608,0.8320170733717532
zho_Hant,zho_Hans_sib,0.8676470588235294,0.8546161988748989
eng_Latn,zho_Hans_sib,0.8186274509803921,0.7761961580755811
glg_Latn,zho_Hans_sib,0.803921568627451,0.7884577683744828
spa_Latn,zho_Hans_sib,0.8186274509803921,0.7915571149514425
por_Latn,zho_Hans_sib,0.8186274509803921,0.7961238096139868
nso_Latn,zho_Hans_sib,0.3872549019607843,0.30877117120062547
sot_Latn,zho_Hans_sib,0.37745098039215685,0.29922629549930857
