arabic_madar,ALE,0.595,0.595,0.595,200.0
arabic_madar,ALG,0.79,0.5808823529411765,0.6694915254237288,272.0
arabic_madar,ALX,0.705,0.734375,0.7193877551020408,192.0
arabic_madar,AMM,0.405,0.4576271186440678,0.42970822281167115,177.0
arabic_madar,ASW,0.56,0.5067873303167421,0.5320665083135392,221.0
arabic_madar,BAG,0.575,0.5665024630541872,0.5707196029776676,203.0
arabic_madar,BAS,0.495,0.532258064516129,0.5129533678756476,186.0
arabic_madar,BEI,0.58,0.6041666666666666,0.5918367346938774,192.0
arabic_madar,BEN,0.565,0.47478991596638653,0.5159817351598173,238.0
arabic_madar,CAI,0.355,0.5461538461538461,0.43030303030303024,130.0
arabic_madar,DAM,0.375,0.5067567567567568,0.4310344827586207,148.0
arabic_madar,DOH,0.5,0.4878048780487805,0.49382716049382713,205.0
arabic_madar,FES,0.6,0.6122448979591837,0.6060606060606062,196.0
arabic_madar,JED,0.58,0.5918367346938775,0.5858585858585857,196.0
arabic_madar,JER,0.485,0.4801980198019802,0.4825870646766169,202.0
arabic_madar,KHA,0.635,0.5204918032786885,0.5720720720720721,244.0
arabic_madar,MOS,0.715,0.7606382978723404,0.7371134020618557,188.0
arabic_madar,MSA,0.75,0.6147540983606558,0.6756756756756758,244.0
arabic_madar,MUS,0.385,0.43258426966292135,0.4074074074074074,178.0
arabic_madar,RAB,0.5,0.6535947712418301,0.56657223796034,153.0
arabic_madar,RIY,0.62,0.3987138263665595,0.48532289628180036,311.0
arabic_madar,SAL,0.46,0.5508982035928144,0.5013623978201635,167.0
arabic_madar,SAN,0.605,0.6836158192090396,0.6419098143236075,177.0
arabic_madar,SFX,0.625,0.5813953488372093,0.6024096385542168,215.0
arabic_madar,TRI,0.66,0.6567164179104478,0.6583541147132169,201.0
arabic_madar,TUN,0.525,0.6402439024390244,0.576923076923077,164.0
arabic_madar,accuracy,0.5632692307692307,0,0,0
arabic_madar,macro avg,0.5632692307692309,0.5681165693958197,0.5612284275501043,5200.0
arabic_madar,weighted avg,0.5769153846153845,0.5632692307692307,0.5653100339883573,5200.0
